Tweet Id,Followers,Friends,Favorites,Day,Month,Date,Time,Year,Pos,Neg,Mentions_count,Hashtags_count,bin,Mentions_score,Hashtags_score,Mentions_score_avg,Hashtags_score_avg
1.2417E+18,40242,16245,195,7,3,22,12,2020,2,-1,0,1,2,0,3082,0,3082
1.2463E+18,58895,57825,159,6,4,4,4,2020,1,-4,0,1,2,0,1283,0,1283
1.24832E+18,8077,73,465,4,4,9,19,2020,1,-3,0,0,2,0,0,0,0
1.24571E+18,111260,2449,207,4,4,2,13,2020,1,-4,0,0,2,0,0,0,0
1.22016E+18,131825,4859,1055,4,1,23,1,2020,2,-1,1,1,2,68,205754,68,205754
1.2176E+18,74186,13385,670,4,1,16,0,2020,2,-4,0,0,2,0,0,0,0
1.20925E+18,7877,373,426,1,12,23,22,2019,1,-1,0,0,2,0,0,0,0
1.23896E+18,50592,4955,243,6,3,14,22,2020,1,-4,0,3,2,0,49387,0,16462.33333
1.23246E+18,2042,287,177,3,2,26,0,2020,2,-1,0,1,2,0,95,0,95
1.22138E+18,8983,74,547,7,1,26,10,2020,1,-2,0,3,2,0,234132,0,78044
1.19618E+18,7240457,927,1008,7,11,17,21,2019,2,-1,0,0,2,0,0,0,0
1.22385E+18,928,4725,110,7,2,2,6,2020,2,-2,0,1,2,0,3937,0,3937
1.23935E+18,2228282,1171,3560,1,3,16,0,2020,1,-1,0,0,2,0,0,0,0
1.23303E+18,43965,650,620,4,2,27,14,2020,1,-2,0,1,2,0,1,0,1
1.25021E+18,240336,2395,581,2,4,14,23,2020,1,-2,0,0,2,0,0,0,0
1.2356E+18,3887,736,3642,4,3,5,15,2020,1,-3,3,1,2,4026,12616,1342,12616
1.24082E+18,259684,4919,1333,5,3,20,2,2020,1,-1,0,0,2,0,0,0,0
1.24025E+18,445664,5653,439,3,3,18,12,2020,1,-1,0,0,2,0,0,0,0
1.18231E+18,45268,133,2838,4,10,10,15,2019,1,-1,0,0,2,0,0,0,0
1.24315E+18,80515,584,413,4,3,26,12,2020,1,-1,1,0,2,133503,0,133503,0
1.24087E+18,6337,1663,523,5,3,20,5,2020,1,-3,0,0,2,0,0,0,0
1.23936E+18,17,149,828,1,3,16,1,2020,1,-1,0,1,2,0,184,0,184
1.23703E+18,12931,6828,187,1,3,9,15,2020,3,-1,0,0,2,0,0,0,0
1.23567E+18,152452,181,2969,4,3,5,20,2020,1,-1,0,0,2,0,0,0,0
1.25579E+18,589687,56,535,4,4,30,9,2020,2,-1,0,0,2,0,0,0,0
1.24145E+18,578039,24565,132,6,3,21,19,2020,1,-1,0,0,2,0,0,0,0
1.22318E+18,61118,57,942,5,1,31,9,2020,3,-4,0,0,2,0,0,0,0
1.20335E+18,30223,2514,1509,6,12,7,16,2019,1,-1,0,0,2,0,0,0,0
1.23458E+18,117616,5,789,1,3,2,20,2020,1,-1,0,0,2,0,0,0,0
1.24796E+18,20369,399,165,3,4,8,18,2020,2,-2,0,0,2,0,0,0,0
1.24131E+18,5311,4648,462,6,3,21,10,2020,2,-1,0,4,2,0,899,0,224.75
1.21875E+18,4381,4844,360,7,1,19,4,2020,1,-3,0,1,2,0,141,0,141
1.24645E+18,464282,17476,1798,6,4,4,15,2020,1,-1,0,0,2,0,0,0,0
1.23842E+18,15087722,527,559,5,3,13,11,2020,1,-2,0,0,2,0,0,0,0
1.2522E+18,327679,378,1127,1,4,20,11,2020,3,-2,1,5,2,64,2556,64,511.2
1.17976E+18,280041,821,312,4,10,3,14,2019,1,-4,0,0,2,0,0,0,0
1.24404E+18,23771,1626,153,6,3,28,22,2020,1,-1,0,0,2,0,0,0,0
1.20486E+18,5522,977,1050,3,12,11,20,2019,2,-3,0,0,2,0,0,0,0
1.25195E+18,352,277,184,7,4,19,19,2020,3,-1,0,5,2,0,259374,0,51874.8
1.24473E+18,203987,11889,3164,1,3,30,21,2020,1,-1,0,0,2,0,0,0,0
1.23379E+18,45807,35990,838,6,2,29,16,2020,3,-2,0,0,2,0,0,0,0
1.24951E+18,29683,28112,168,1,4,13,1,2020,1,-1,1,0,2,858,0,858,0
1.2436E+18,186187,1074,239,5,3,27,18,2020,1,-1,0,0,2,0,0,0,0
1.24278E+18,206332,242,417,3,3,25,11,2020,1,-1,0,2,2,0,6509,0,3254.5
1.19719E+18,145404,141,668,3,11,20,16,2019,1,-1,0,0,2,0,0,0,0
1.19463E+18,366,380,192,3,11,13,14,2019,1,-1,0,3,2,0,5231,0,1743.666667
1.24357E+18,2141,791,1439,5,3,27,16,2020,2,-1,0,3,2,0,1253,0,417.6666667
1.2537E+18,58644,253,255,5,4,24,14,2020,2,-1,0,0,2,0,0,0,0
1.22336E+18,606718,250,651,5,1,31,21,2020,1,-2,0,2,2,0,6474,0,3237
1.23217E+18,4334,132,2054,2,2,25,4,2020,4,-1,0,0,2,0,0,0,0
1.20671E+18,44635807,899,184,1,12,16,22,2019,1,-1,0,0,2,0,0,0,0
1.24905E+18,36383,346,851,6,4,11,19,2020,2,-3,0,0,2,0,0,0,0
1.24169E+18,47622,34701,118,7,3,22,11,2020,1,-1,0,1,2,0,3082,0,3082
1.21268E+18,44719011,899,415,4,1,2,10,2020,1,-4,0,0,2,0,0,0,0
1.2181E+18,33478,9308,992,5,1,17,9,2020,2,-2,0,2,2,0,329,0,164.5
1.2504E+18,17190,506,290,3,4,15,12,2020,3,-3,0,0,2,0,0,0,0
1.24992E+18,209938,2902,694,2,4,14,4,2020,1,-3,0,0,2,0,0,0,0
1.21478E+18,552871,24006,3227,3,1,8,5,2020,2,-4,0,0,2,0,0,0,0
1.25227E+18,1695,2064,598,1,4,20,16,2020,1,-1,0,0,2,0,0,0,0
1.25125E+18,26643,8497,1462,5,4,17,20,2020,2,-4,0,0,2,0,0,0,0
1.24878E+18,5331,288,3824,6,4,11,1,2020,1,-1,0,0,2,0,0,0,0
1.22585E+18,12070,3248,1330,5,2,7,18,2020,2,-4,0,0,2,0,0,0,0
1.22397E+18,309,238,455,7,2,2,14,2020,2,-2,0,0,2,0,0,0,0
1.25204E+18,621,765,861,1,4,20,0,2020,2,-2,0,1,2,0,184,0,184
1.24532E+18,661,876,146,3,4,1,12,2020,1,-1,1,1,2,78,5481,78,5481
1.24656E+18,132908,170,478,6,4,4,22,2020,2,-1,1,2,2,5,4212,5,2106
1.2509E+18,14810,7933,505,4,4,16,21,2020,1,-1,0,0,2,0,0,0,0
1.2481E+18,1337,130,2043,4,4,9,4,2020,1,-3,1,0,2,5613,0,5613,0
1.25408E+18,6293,1271,2089,6,4,25,16,2020,4,-1,0,0,2,0,0,0,0
1.18912E+18,16278,16,505,2,10,29,9,2019,1,-1,2,2,2,1829,117,914.5,58.5
1.24174E+18,63383,100,592,7,3,22,15,2020,1,-1,0,0,2,0,0,0,0
1.20612E+18,136502,78,312,7,12,15,7,2019,1,-1,0,0,2,0,0,0,0
1.23561E+18,23,54,545,4,3,5,16,2020,1,-1,0,2,2,0,2915,0,1457.5
1.23938E+18,623533,2006,1940,1,3,16,2,2020,1,-4,0,1,2,0,24029,0,24029
1.18859E+18,27210,421,1587,7,10,27,23,2019,2,-1,0,0,2,0,0,0,0
1.21573E+18,34233,31122,118,5,1,10,20,2020,1,-4,1,0,2,3092,0,3092,0
1.22188E+18,135092,7798,1652,1,1,27,19,2020,4,-2,0,0,2,0,0,0,0
1.24216E+18,3118,3449,874,1,3,23,18,2020,3,-2,0,0,2,0,0,0,0
1.20495E+18,6821,6813,153,4,12,12,2,2019,1,-1,0,0,2,0,0,0,0
1.22409E+18,351,634,289,7,2,2,21,2020,1,-2,0,0,2,0,0,0,0
1.23702E+18,193336,2848,450,1,3,9,14,2020,2,-1,0,0,2,0,0,0,0
1.25162E+18,39922,418,499,6,4,18,21,2020,3,-1,1,2,2,9416,99,9416,49.5
1.19058E+18,252698,29516,669,6,11,2,10,2019,2,-3,0,1,2,0,1,0,1
1.24911E+18,105033,928,347,6,4,11,22,2020,1,-1,1,2,2,2,51255,2,25627.5
1.24035E+18,250955,3669,540,3,3,18,18,2020,3,-1,0,0,2,0,0,0,0
1.22666E+18,18046,122,286,1,2,10,0,2020,1,-3,0,1,2,0,1,0,1
1.24222E+18,66807,59755,121,1,3,23,22,2020,3,-4,0,0,2,0,0,0,0
1.21337E+18,6024,6619,371,6,1,4,7,2020,2,-3,0,0,2,0,0,0,0
1.25071E+18,57367,27472,978,4,4,16,9,2020,1,-1,0,0,2,0,0,0,0
1.19663E+18,475,740,377,2,11,19,3,2019,1,-1,0,0,2,0,0,0,0
1.23421E+18,15893,15933,375,7,3,1,20,2020,1,-4,0,1,2,0,14,0,14
1.20728E+18,52962,17660,1031,3,12,18,12,2019,4,-3,0,1,2,0,44,0,44
1.25442E+18,169918,166,869,7,4,26,14,2020,1,-2,0,3,2,0,234249,0,78083
1.21687E+18,654,133,564,1,1,13,23,2020,4,-3,0,0,2,0,0,0,0
1.22354E+18,70168,482,1749,6,2,1,9,2020,1,-4,0,0,2,0,0,0,0
1.24834E+18,56278,41989,376,4,4,9,20,2020,1,-1,0,0,2,0,0,0,0
1.20417E+18,7960,5297,89,1,12,9,22,2019,1,-1,0,18,2,0,13545,0,752.5
1.23962E+18,1398,734,2232,1,3,16,18,2020,1,-3,0,0,2,0,0,0,0
1.22366E+18,5343,793,150,6,2,1,17,2020,1,-4,0,0,2,0,0,0,0
1.24427E+18,8226,509,1980,7,3,29,14,2020,1,-1,0,1,2,0,20854,0,20854
1.18393E+18,225051,29,318,2,10,15,2,2019,1,-1,6,0,2,121,0,20.16666667,0
1.25326E+18,415763,2381,118,4,4,23,10,2020,2,-1,0,2,2,0,205797,0,102898.5
1.23326E+18,33897,1703,247,5,2,28,5,2020,1,-3,0,0,2,0,0,0,0
1.17905E+18,1814695,1189531,254,2,10,1,14,2019,1,-1,0,0,2,0,0,0,0
1.23468E+18,452690,1190,479,2,3,3,3,2020,1,-1,0,0,2,0,0,0,0
1.23607E+18,370,232,121,5,3,6,23,2020,2,-1,2,3,2,2021,35,1010.5,11.66666667
1.24083E+18,3830,4954,434,5,3,20,2,2020,1,-1,0,3,2,0,3345,0,1115
1.219E+18,11420,9541,136,7,1,19,20,2020,1,-3,0,2,2,0,1384,0,692
1.24676E+18,540412,329,1943,7,4,5,11,2020,1,-3,0,0,2,0,0,0,0
1.21879E+18,2246,3064,148,7,1,19,7,2020,1,-3,0,3,2,0,2039,0,679.6666667
1.24063E+18,1156087,46,812,4,3,19,13,2020,2,-1,0,1,2,0,9909,0,9909
1.23492E+18,234519,443,498,2,3,3,19,2020,1,-1,0,3,2,0,59,0,19.66666667
1.24379E+18,5338,7,269,6,3,28,6,2020,2,-1,0,1,2,0,54,0,54
1.21639E+18,1595,86,1145,7,1,12,15,2020,4,-1,0,2,2,0,930,0,465
1.221E+18,67690,679,339,6,1,25,9,2020,1,-3,0,0,2,0,0,0,0
1.2025E+18,544,392,1536,4,12,5,8,2019,1,-1,1,0,2,1,0,1,0
1.22421E+18,24872,397,2710,1,2,3,5,2020,1,-2,0,0,2,0,0,0,0
1.23826E+18,8389,174,1853,5,3,13,0,2020,2,-2,0,0,2,0,0,0,0
1.23891E+18,1516535,757,1962,6,3,14,19,2020,2,-4,0,0,2,0,0,0,0
1.237E+18,455684,1205,499,1,3,9,12,2020,2,-2,0,1,2,0,3,0,3
1.24153E+18,213184,0,1386,7,3,22,0,2020,1,-1,0,0,2,0,0,0,0
1.24182E+18,231316,2494,450,7,3,22,20,2020,2,-3,0,0,2,0,0,0,0
1.23565E+18,45341834,898,400,4,3,5,19,2020,1,-1,0,0,2,0,0,0,0
1.24965E+18,12599804,15,277,1,4,13,11,2020,1,-4,0,0,2,0,0,0,0
1.24467E+18,162890,1369,3154,1,3,30,17,2020,1,-1,1,0,2,26,0,26,0
1.2451E+18,18625,996,752,2,3,31,21,2020,1,-1,0,0,2,0,0,0,0
1.24823E+18,3178119,691,550,4,4,9,13,2020,1,-2,1,0,2,2577,0,2577,0
1.20084E+18,135399,6691,342,6,11,30,18,2019,1,-2,0,0,2,0,0,0,0
1.23918E+18,3206680,2917,206,7,3,15,13,2020,1,-1,0,0,2,0,0,0,0
1.24939E+18,78865,420,1548,7,4,12,17,2020,1,-3,0,0,2,0,0,0,0
1.23635E+18,130760,5,371,6,3,7,17,2020,1,-1,0,0,2,0,0,0,0
1.20845E+18,18763,132,887,6,12,21,18,2019,1,-3,0,0,2,0,0,0,0
1.23992E+18,4790,400,1711,2,3,17,14,2020,1,-2,1,0,2,98,0,98,0
1.25487E+18,13090,2352,812,1,4,27,20,2020,1,-1,0,0,2,0,0,0,0
1.24007E+18,991,361,1261,3,3,18,0,2020,3,-4,0,1,2,0,410,0,410
1.24414E+18,37882,356,1281,7,3,29,6,2020,1,-3,0,0,2,0,0,0,0
1.24496E+18,346669,341,1204,2,3,31,12,2020,2,-2,0,0,2,0,0,0,0
1.23717E+18,886922,608,244,2,3,10,0,2020,1,-1,0,1,2,0,52933,0,52933
1.2405E+18,3475618,801,168,4,3,19,4,2020,3,-1,0,0,2,0,0,0,0
1.25073E+18,74330,17240,370,4,4,16,9,2020,2,-1,0,0,2,0,0,0,0
1.20538E+18,77239,862,471,5,12,13,6,2019,2,-4,2,1,2,4096,1,2048,1
1.23885E+18,13837094,7059,600,6,3,14,15,2020,1,-1,0,1,2,0,1,0,1
1.19822E+18,363,389,914,6,11,23,12,2019,1,-2,1,0,2,114,0,114,0
1.2553E+18,153,306,572,3,4,29,1,2020,2,-2,0,0,2,0,0,0,0
1.25344E+18,225807,19971,399,4,4,23,22,2020,2,-1,0,0,2,0,0,0,0
1.24581E+18,57185639,120,623,4,4,2,20,2020,1,-1,0,0,2,0,0,0,0
1.1883E+18,4538,4548,834,7,10,27,3,2019,2,-1,1,1,2,63,15,63,15
1.23848E+18,252180,9477,495,5,3,13,14,2020,1,-1,0,1,2,0,4356,0,4356
1.20163E+18,87746,297,1937,1,12,2,22,2019,2,-1,1,0,2,674,0,674,0
1.21809E+18,14,105,1152,5,1,17,8,2020,1,-1,0,1,2,0,45,0,45
1.24249E+18,108206,197,659,2,3,24,16,2020,1,-1,0,1,2,0,5893,0,5893
1.24716E+18,105110,4790,381,1,4,6,13,2020,1,-1,1,3,2,17,11888,17,3962.666667
1.18121E+18,10813,6,1571,1,10,7,14,2019,2,-1,0,0,2,0,0,0,0
1.22126E+18,1155,151,503,7,1,26,2,2020,1,-1,0,0,2,0,0,0,0
1.20188E+18,2118,1029,438,2,12,3,15,2019,1,-2,0,0,2,0,0,0,0
1.25082E+18,584539,574,593,4,4,16,16,2020,3,-4,0,1,2,0,44,0,44
1.25215E+18,2296,1006,77,1,4,20,8,2020,2,-1,5,1,2,6567,205754,1313.4,205754
1.24172E+18,688848,846,665,7,3,22,13,2020,2,-1,0,3,2,0,23607,0,7869
1.24391E+18,30586,757,128,6,3,28,14,2020,1,-4,0,0,2,0,0,0,0
1.23794E+18,42302,1383,158,4,3,12,3,2020,1,-1,0,0,2,0,0,0,0
1.23966E+18,4932,256,569,1,3,16,20,2020,2,-1,1,0,2,2,0,2,0
1.21031E+18,60995,193,1395,4,12,26,21,2019,3,-1,0,0,2,0,0,0,0
1.18164E+18,18354,14462,601,2,10,8,18,2019,1,-3,0,4,2,0,9029,0,2257.25
1.2082E+18,15002,394,1631,6,12,21,1,2019,1,-1,0,0,2,0,0,0,0
1.23811E+18,211926,1529,771,4,3,12,14,2020,2,-3,0,0,2,0,0,0,0
1.24379E+18,505094,457,657,6,3,28,6,2020,1,-1,1,1,2,691,2411,691,2411
1.24372E+18,38132,19187,92,6,3,28,1,2020,1,-3,0,3,2,0,26024,0,8674.666667
1.241E+18,27615,21747,59,5,3,20,14,2020,1,-1,0,0,2,0,0,0,0
1.23162E+18,456,653,561,7,2,23,16,2020,1,-1,1,0,2,2336,0,2336,0
1.20262E+18,3114,289,242,4,12,5,15,2019,1,-1,0,0,2,0,0,0,0
1.2493E+18,4292,16,528,7,4,12,11,2020,1,-1,0,2,2,0,121,0,60.5
1.18412E+18,942,921,1132,2,10,15,15,2019,2,-2,0,1,2,0,7,0,7
1.24396E+18,314857,185905,460,6,3,28,17,2020,2,-2,0,0,2,0,0,0,0
1.24587E+18,21636791,1114,165,5,4,3,0,2020,1,-1,0,0,2,0,0,0,0
1.18992E+18,6748,4520,167,4,10,31,15,2019,2,-2,1,0,2,26206,0,26206,0
1.24152E+18,401183,36485,1600,7,3,22,0,2020,1,-1,0,1,2,0,2460,0,2460
1.23966E+18,226466,6876,1362,1,3,16,21,2020,1,-2,0,2,2,0,205755,0,102877.5
1.24757E+18,69631,2273,1001,2,4,7,16,2020,2,-2,0,0,2,0,0,0,0
1.23886E+18,6388,897,288,6,3,14,15,2020,1,-2,0,0,2,0,0,0,0
1.23225E+18,158274,165,510,2,2,25,10,2020,1,-2,0,5,2,0,35598,0,7119.6
1.22801E+18,1121699,455,1495,4,2,13,17,2020,1,-1,0,1,2,0,1,0,1
1.24145E+18,9089,9498,793,6,3,21,19,2020,1,-3,0,0,2,0,0,0,0
1.235E+18,48055,5108,509,3,3,4,0,2020,2,-1,0,0,2,0,0,0,0
1.24899E+18,215555,372,1142,6,4,11,15,2020,2,-2,1,0,2,898,0,898,0
1.22628E+18,934421,1307,114,6,2,8,23,2020,1,-1,2,1,2,484,205754,242,205754
1.18339E+18,13894,926,816,7,10,13,14,2019,2,-2,2,1,2,137988,9,68994,9
1.23969E+18,3233,1481,839,1,3,16,23,2020,1,-1,0,0,2,0,0,0,0
1.2132E+18,44746607,899,472,5,1,3,20,2020,1,-4,0,0,2,0,0,0,0
1.19155E+18,10118,9117,511,2,11,5,2,2019,1,-3,0,0,2,0,0,0,0
1.20083E+18,10030,565,583,6,11,30,17,2019,2,-1,0,0,2,0,0,0,0
1.213E+18,2309,73,574,5,1,3,7,2020,3,-1,0,0,2,0,0,0,0
1.24064E+18,11,64,1492,4,3,19,14,2020,1,-1,0,1,2,0,247,0,247
1.23968E+18,15121899,527,1996,1,3,16,22,2020,1,-1,0,0,2,0,0,0,0
1.24068E+18,81648,76376,710,4,3,19,16,2020,1,-2,0,2,2,0,12669,0,6334.5
1.21674E+18,9327,700,762,1,1,13,15,2020,1,-1,0,0,2,0,0,0,0
1.24E+18,91055,34711,192,2,3,17,19,2020,2,-1,0,0,2,0,0,0,0
1.22296E+18,13396,544,411,4,1,30,18,2020,1,-2,4,14,2,962,4336,240.5,309.7142857
1.24105E+18,20959,19203,84,5,3,20,17,2020,1,-1,2,4,2,140130,3871,70065,967.75
1.24319E+18,29248,5388,703,4,3,26,14,2020,2,-2,0,0,2,0,0,0,0
1.24319E+18,756,195,287,4,3,26,14,2020,2,-1,0,2,2,0,46,0,23
1.24739E+18,6165,311,440,2,4,7,5,2020,1,-1,1,4,2,10,808,10,202
1.18293E+18,571445,4593,1302,6,10,12,8,2019,1,-2,0,0,2,0,0,0,0
1.24643E+18,421447,5880,2164,6,4,4,13,2020,1,-4,0,1,2,0,252,0,252
1.24105E+18,27216387,71,443,5,3,20,16,2020,1,-1,0,0,2,0,0,0,0
1.24004E+18,697740,1293,444,2,3,17,22,2020,2,-1,0,0,2,0,0,0,0
1.20972E+18,3631,342,661,3,12,25,6,2019,3,-1,0,0,2,0,0,0,0
1.23872E+18,21523,2257,122,6,3,14,7,2020,2,-1,0,0,2,0,0,0,0
1.18935E+18,35840,992,322,3,10,30,1,2019,2,-1,0,0,2,0,0,0,0
1.23573E+18,526046,2042,311,5,3,6,0,2020,2,-1,1,1,2,1,258958,1,258958
1.24014E+18,132458,680,1675,3,3,18,5,2020,1,-1,0,0,2,0,0,0,0
1.20156E+18,866,611,874,1,12,2,17,2019,2,-1,1,0,2,67,0,67,0
1.24841E+18,25397,3130,555,5,4,10,0,2020,1,-1,0,0,2,0,0,0,0
1.19326E+18,35875,2235,195,6,11,9,20,2019,1,-1,0,0,2,0,0,0,0
1.23986E+18,551,340,2827,2,3,17,10,2020,1,-3,0,0,2,0,0,0,0
1.21829E+18,848157,4374,1709,5,1,17,22,2020,1,-1,0,0,2,0,0,0,0
1.19892E+18,75684,843,256,1,11,25,10,2019,1,-2,0,0,2,0,0,0,0
1.24468E+18,53888,20,944,1,3,30,17,2020,1,-1,0,2,2,0,52937,0,26468.5
1.23157E+18,189785,83,1406,7,2,23,13,2020,1,-1,0,0,2,0,0,0,0
1.24573E+18,177657,584,320,4,4,2,15,2020,2,-1,0,3,2,0,26265,0,8755
1.18281E+18,18044,1314,393,6,10,12,0,2019,1,-3,2,0,2,10,0,5,0
1.2375E+18,7244648,509,173,2,3,10,22,2020,1,-2,0,0,2,0,0,0,0
1.23802E+18,3378,1146,469,4,3,12,8,2020,1,-1,0,0,2,0,0,0,0
1.1952E+18,152238,879,254,5,11,15,4,2019,1,-1,0,0,2,0,0,0,0
1.23998E+18,1534,52,86,2,3,17,18,2020,3,-1,0,1,2,0,24029,0,24029
1.24432E+18,22167,653,222,7,3,29,17,2020,1,-1,0,1,2,0,5860,0,5860
1.21923E+18,12693,9045,1652,1,1,20,12,2020,2,-1,0,0,2,0,0,0,0
1.23711E+18,485583,1371,444,1,3,9,20,2020,1,-3,0,0,2,0,0,0,0
1.23507E+18,42106,1019,1542,3,3,4,4,2020,1,-1,0,0,2,0,0,0,0
1.24483E+18,490,455,279,2,3,31,3,2020,2,-2,2,0,2,22,0,11,0
1.23883E+18,23542,468,344,6,3,14,14,2020,1,-3,0,4,2,0,15,0,3.75
1.21297E+18,10744,892,516,5,1,3,5,2020,1,-1,0,0,2,0,0,0,0
1.2531E+18,2427,1805,184,3,4,22,23,2020,1,-1,0,0,2,0,0,0,0
1.21145E+18,96690,913,1695,1,12,30,1,2019,1,-3,0,0,2,0,0,0,0
1.238E+18,8569845,129,1454,4,3,12,7,2020,1,-1,1,0,2,282,0,282,0
1.24144E+18,359855,733,1380,6,3,21,18,2020,1,-3,2,0,2,58,0,29,0
1.18026E+18,3877,1965,309,5,10,4,23,2019,3,-1,1,3,2,13927,3174,13927,1058
1.21393E+18,40037,3442,1237,7,1,5,21,2020,3,-4,0,0,2,0,0,0,0
1.24211E+18,276,285,194,1,3,23,15,2020,1,-1,0,0,2,0,0,0,0
1.21344E+18,4998,908,154,6,1,4,12,2020,1,-1,1,0,2,339,0,339,0
1.21687E+18,750,87,775,1,1,13,23,2020,3,-1,0,2,2,0,85,0,42.5
1.23955E+18,653313,2791,585,1,3,16,13,2020,1,-3,0,0,2,0,0,0,0
1.24278E+18,2551,4,200,3,3,25,12,2020,2,-1,0,0,2,0,0,0,0
1.2428E+18,1098019,493,1615,3,3,25,13,2020,2,-3,4,2,2,288,5921,72,2960.5
1.2556E+18,11891517,1459,2236,3,4,29,21,2020,1,-1,0,0,2,0,0,0,0
1.19554E+18,145481,375,2045,6,11,16,3,2019,2,-1,0,0,2,0,0,0,0
1.23954E+18,293266,855,369,1,3,16,13,2020,3,-3,1,8,2,13,3690,13,461.25
1.25581E+18,9857,1367,459,4,4,30,10,2020,1,-1,0,0,2,0,0,0,0
1.24612E+18,2509097,2314,429,5,4,3,17,2020,1,-1,0,0,2,0,0,0,0
1.25005E+18,36970,29,108,2,4,14,13,2020,1,-1,0,2,2,0,28678,0,14339
1.24108E+18,110104,74412,2072,5,3,20,19,2020,1,-5,0,1,2,0,205754,0,205754
1.22658E+18,5825,5352,336,7,2,9,19,2020,1,-3,0,1,2,0,5,0,5
1.2472E+18,192395,468,118,1,4,6,16,2020,2,-1,1,0,2,824,0,824,0
1.18146E+18,127983,10704,1374,2,10,8,6,2019,2,-1,0,0,2,0,0,0,0
1.24208E+18,1052753,1083,493,1,3,23,13,2020,2,-2,3,0,2,242,0,80.66666667,0
1.24212E+18,115215,7816,253,1,3,23,15,2020,1,-1,0,0,2,0,0,0,0
1.22684E+18,61743,5,189,1,2,10,12,2020,3,-1,1,1,2,13927,2600,13927,2600
1.24604E+18,6036679,248,460,5,4,3,11,2020,1,-1,0,0,2,0,0,0,0
1.23603E+18,181271,176,647,5,3,6,20,2020,1,-1,0,0,2,0,0,0,0
1.24178E+18,100912,1752,1169,7,3,22,17,2020,1,-4,0,0,2,0,0,0,0
1.25121E+18,20433,809,2427,5,4,17,18,2020,1,-1,0,0,2,0,0,0,0
1.23161E+18,66995,0,318,7,2,23,16,2020,1,-1,0,0,2,0,0,0,0
1.21112E+18,2219,64,338,7,12,29,2,2019,2,-3,0,0,2,0,0,0,0
1.21818E+18,2805,3224,422,5,1,17,14,2020,1,-1,0,0,2,0,0,0,0
1.24002E+18,9805,9044,171,2,3,17,21,2020,2,-4,0,0,2,0,0,0,0
1.23595E+18,11361,935,2314,5,3,6,15,2020,2,-3,0,0,2,0,0,0,0
1.23106E+18,588,369,81,6,2,22,3,2020,3,-1,1,2,2,5,26,5,13
1.23957E+18,71641,483,188,1,3,16,15,2020,2,-1,0,0,2,0,0,0,0
1.23831E+18,40793,4945,187,5,3,13,3,2020,1,-3,0,1,2,0,52933,0,52933
1.22406E+18,4833,5208,254,7,2,2,20,2020,1,-3,0,0,2,0,0,0,0
1.25116E+18,266685,4151,377,5,4,17,14,2020,1,-2,1,0,2,12556,0,12556,0
1.22239E+18,1628179,404,620,3,1,29,5,2020,1,-1,0,0,2,0,0,0,0
1.23706E+18,5105,20,445,1,3,9,17,2020,1,-1,0,0,2,0,0,0,0
1.23188E+18,142213,1318,742,1,2,24,9,2020,1,-3,0,1,2,0,66,0,66
1.24501E+18,141111,519,6118,2,3,31,15,2020,1,-1,0,0,2,0,0,0,0
1.24241E+18,3018,891,81,2,3,24,11,2020,2,-1,0,1,2,0,683,0,683
1.25567E+18,82366,3404,157,4,4,30,1,2020,1,-1,0,1,2,0,25994,0,25994
1.21495E+18,5725,4178,326,3,1,8,16,2020,5,-2,0,0,2,0,0,0,0
1.24122E+18,27322,986,871,6,3,21,4,2020,3,-1,0,0,2,0,0,0,0
1.22823E+18,360,196,190,5,2,14,8,2020,1,-1,0,1,2,0,1,0,1
1.18961E+18,14058,271,947,3,10,30,18,2019,2,-1,1,1,2,35,1,35,1
1.23869E+18,17714,2663,337,6,3,14,4,2020,1,-1,0,1,2,0,18257,0,18257
1.24348E+18,4926,3221,213,5,3,27,10,2020,1,-1,0,2,2,0,12755,0,6377.5
1.23968E+18,92294,3930,459,1,3,16,22,2020,2,-2,1,1,2,811,24029,811,24029
1.22154E+18,1196,1114,681,7,1,26,21,2020,2,-1,0,1,2,0,56,0,56
1.24889E+18,421218,157,1449,6,4,11,8,2020,2,-1,0,0,2,0,0,0,0
1.24137E+18,73362,54943,302,6,3,21,14,2020,1,-3,0,2,2,0,7702,0,3851
1.24597E+18,93284,96,2329,5,4,3,6,2020,3,-3,0,0,2,0,0,0,0
1.23245E+18,533108,10013,551,2,2,25,23,2020,3,-3,0,0,2,0,0,0,0
1.21918E+18,173,66,759,1,1,20,8,2020,3,-1,3,3,2,292,667,97.33333333,222.3333333
1.25135E+18,40893,39815,134,6,4,18,3,2020,2,-3,0,0,2,0,0,0,0
1.22221E+18,217731,452,1265,2,1,28,17,2020,1,-4,0,0,2,0,0,0,0
1.22655E+18,251260,352,944,7,2,9,16,2020,2,-3,0,0,2,0,0,0,0
1.21288E+18,44511,42823,66,4,1,2,23,2020,2,-1,2,1,2,7892,103,3946,103
1.23799E+18,30073,21946,346,4,3,12,6,2020,1,-4,0,0,2,0,0,0,0
1.17995E+18,39351,226,1509,5,10,4,2,2019,1,-1,0,0,2,0,0,0,0
1.2392E+18,913604,333,2519,7,3,15,14,2020,1,-4,0,1,2,0,735,0,735
1.25012E+18,2997604,2564,845,2,4,14,17,2020,1,-1,0,0,2,0,0,0,0
1.23848E+18,16034,149,628,5,3,13,14,2020,1,-1,1,1,2,66,20854,66,20854
